,id,text,spam
1488,2160,spring schemat david adjunct professor rice get access embanet vincent kaminski manag director research enron corp smith street room ebl houston tx phone 3848 fax 2503 e mail vkamin enron com forward vinc j kaminski 05 pm kathi spradl 03 pm vinc j kaminski enron com cc spring schemat mr kaminski need speak david kilgor kilgor rice edu call david regard get set embanet access outsid kathi pm wrote need speak david kilgor kilgor rice edu call david kathi spradl mba program coordin jess h jone graduat school manag rice univers main street houston texa phone fax email spradlin rice edu http www rice edu jg e mail spradlin rice edu http www ruf rice edu jg,0
1489,2162,pound sterl econom analysi august forward leann walton na enron 10 maureen raymond 04 pm trena mcfarland lon enron cc pound sterl econom analysi august thank hope everyth fine ny say hello big appl regard maureen p still owe sushi work p friday london invit drink time call gone day sorri trena mcfarland 03 pm maureen raymond enron cc pound sterl econom analysi august thi wa great summari,0
1490,2166,joao neve thank vinc look forward speak tomorrow meet april th regard kate szablya power broker llc energi search recruit 303 cell fax www powerbrokersllc com,0
1491,2167,followup iri mack hi thank email inde interest explor opportun group research quantit model note let know pure quantit research group bnp pariba deriv structur product model basic excel program use lot fortran program howev veri good c c programm hope thi give detail skill interest thank iri iri thi point group research e quantit model pleas let know interest shall tri line group interview vinc iri mack bnppariba com 02 vinc j kaminski enron com cc greet london enron hi countri wednesday afternoon london time mayb chat also could pleas tell group interest speak thank iri internet vinc j kaminski enron com 20 gmt iri mack cc vinc j kaminski bcc greet london enron iri leav ca minut shall get back monday vinc iri mack bnppariba com 10 vinc j kaminski enron com cc greet london enron hi thank email begin juli juli th week could give bit info regard best day colleagu thank iri internet vinc j kaminski enron com 14 gmt iri mack cc vinc j kaminski bcc greet london enron iri begin juli would better u pleas let know avail vinc iri mack bnppariba com 02 vinc j kaminski enron com cc greet london enron hi thank email mani day need check calendar think abl come monday june th tuesday june th need one day fli london houston dure follow weekend arriv time monday morn let know day good colleagu regard iri internet vinc j kaminski enron com 18 gmt iri mack cc vinc j kaminski bcc greet london enron iri invit interview houston would time vinc iri mack bnppariba com 11 vinc j kaminski enron com cc greet london enron hi thank prompt respons interest ani contact may rolodex also would open talk enron well pleas let know detail kind regard iri internet vinc j kaminski enron com 16 gmt iri mack cc vinc j kaminski stinson gibner grant masson pinnamaneni krishnarao vasant shanbhogu bcc greet london enron iri shall go rolodex tri find good lead left invest bank year ago thi field chang veri fast altern would interest compani like enron anoth energi compani houston pleas let know vinc iri mack bnppariba com 09 vinc j kaminski enron com cc greet london enron hi thank kindli email sorri respond sooner current work deriv structur product risk manag bnp pariba london although current enjoy live work london may need return state becaus mother fail health know ani good contact invest bank may forward detail inform attach cv pleas see attach file iri mari mack doc thank advanc time consider kind regard iri mack 7595 work 7229 home see attach file iri mari mack doc internet vinc j kaminski enron com 15 gmt iri mack cc vinc j kaminski bcc greet london enron iri pleas feel free give call minut shall glad chat vinc iri mack pariba com 02 vkamin enron com cc deni autier pariba com greet london enron dear dr kaminski wa nice meet real option confer nyc wa intrigu comment confer talk particular use real option hedg financi option thi someth interest well time could chat thi topic bit detail thank time consider hope hear soon regard iri mack thi messag confidenti content constitut commit bnp pariba group except provid written agreement bnp pariba group ani unauthoris disclosur use dissemin either whole partial prohibit intend recipi messag pleas notifi sender immedi bnp pariba group trade name bnp sa pariba sa ce messag est confidentiel son contenu ne represent en aucun ca un engag de la part du group bnp pariba sou reserv de tout accord conclu par ecrit entr vou et le group bnp pariba tout public utilis ou diffus meme partiel doit etr autorise prealabl si vou n ete pa destinatair de ce messag merci en avertir immediat l expediteur le group bnp pariba est le nom commerci utilis par bnp sa et pariba sa see attach file iri mari mack doc see attach file iri mari mack doc see attach file iri mari mack doc see attach file iri mari mack doc see attach file iri mari mack doc iri mari mack doc,0
1492,2169,uoft rick thank messag shall talk greg whalley hi particip vinc,0
1493,2170,mission imposs hr associ group recommend next step david problem shall send requir fire power person attend amitava dhar vinc p amitava pleas take note david oxley 11 andrea yowman corp enron enron bob sparger corp enron enron gerri gibson corp enron enron tim rourk corp enron enron ted c bland vinc j kaminski cc daniel brown na enron enron tana cashion na enron enron rhonna palmer cindi olson corp enron enron mission imposs hr associ group recommend next step rhonna pleas arrang meet later thi week address thi messag vinc would great one team could attend sinc need heavi statist analyt help complet thi project prupos meet discu deleg next step requir implement hr associ group recommend develop hr valu index enron would anticip need approx minut david,0
1494,2171,iso new england pjm propos standard market design messag sent pjm custom info mail list pjm custom info majordomo pjm com iso new england pjm interconnect propos standard market design wholesal electr market march holyok two countri lead wholesal electr market administr iso new england inc pjm interconnect l l c togeth alstom esca corpor system develop electr util today announc intent formal agreement onli standard electr market lead believ standard wholesal electr market across countri today iso new england deliv letter chairman commission feder energi regulatori commiss ferc enclos report concern propos comprehens wholesal market program combin salient featur pjm market model element exist wholesal market design combin would creat standard wholesal market structur call standard market design wholesal electr market standard market design iso new england alstom esca pjm act wholli subsidiari pjm technolog inc agre proceed negoti agreement iso new england purchas exist pjm market design certain softwar compon alstom esca pjm two iso alstom esca work togeth creat standard market design includ solut reserv market common solut unit dispatch thi new market standard put place necessari market improv quickli reduc cost implement custom market system new england said william w berri chairman act ceo iso new england time stop experiment ultim hope standard market design serv benchmark wholesal electr marketplac across countri around world pjm veri excit standard design competit wholesal electr market said phillip g harri chairman ceo pjm along progress implement pjm west concept thi initi provid even broader standard market design thi approach expedit elimin trade barrier across differ market promot ferc goal creat seamless marketplac intend continu work new york iso issu mutual import state mr berri thi new market design togeth effort address market seam coordin issu eventu bring three northeast iso market closer togeth iso new england new york iso continu work togeth issu joint board resolut pass januari becaus geograph locat new york center northeast market iso new england pjm imo one border support continu elimin barrier across northeast trade market develop seamless marketplac everyon benefit said william j musel presid ceo new york independ system oper new york iso continu work neighbor market remov barrier trade across region move toward larger region market thi propos market design standard develop jointli stakehold input iso new england propos standard market design new england confer public util commission new england power pool seri meet next week addit meet conduct next week standard market design new england ferc approv standard requir consist reliabl technolog facilit market effici market moder price fluctuat encourag invest base expect return effici market effici key establish market liquid said alain steven ceo alstom esca futur thi agreement view catalyst establish robust electr market iso new england inc profit corpor respons day day reliabl oper new england bulk gener transmiss system instal capac almost megawatt addit oper bulk power grid iso new england administr region wholesal electr marketplac open access transmiss tariff behalf new england power pool iso new england base holyok massachusett pjm interconnect l l c independ system oper administ pjm open access transmiss tariff oper pjm energi market capac market pjm current administ largest wholesal electr market world ha membership headquart norristown pennsylvania pjm technolog inc wholli subsidiari pjm interconnect l l c design respond market opportun bring cost effect reliabl solut energi marketplac wa creat commerci pjm knowledg capit experi proven success electr energi market system oper applic develop inform new york iso pleas call steve sullivan director commun pleas repli thi messag question pjm custom relat train pleas complet submit thi form unsubscrib thi list send e mail majordomo majordomo pjm com contain onli follow line bodi e mail unsubscrib pjm custom info,0
1495,2172,personnel announc jordan h mintz ha name vice presid gener counsel enron global financ leav enron north america tax group stephen h dougla sr director head tax servic ena steve came ena tax plan group charlott north carolina firm fennebresqu clark swindel hay may wa previous affili skadden arp law firm new york citi steve receiv hi b degre financ mathemat triniti univers hi jd univers texa school law hi llm taxat new york univers school law pleas join congratul jordan steve new role robert j hermann manag director gener tax counsel,0
1496,2174,ibuyit user set dian quit problem thi ibuyit procedur submit sever invoic payment sinc may lst reveiv none back code approv afraid vendor go come u also approv problem submit hardwar request went everi manag group think final gotten straighten present requestor coder would shirley crenshaw anita dupont kevin moor onli approv group vinc j kaminski co cc need anyth els pleas let know shirley origin messag feller dian r sent thursday may 4 pm kaminski vinc j cc crenshaw shirley fw ibuyit user set vinc per request need list peopl would like serv approv requestor research group ibuyit program cours want thi soon possibl pleas let know would like includ thank dian x origin messag vandor david sent thursday may 4 pm feller dian r guilliam lisa heath holli nguyen vivian cc leschber edi fw ibuyit user set could pleas gather thi info support depart case know ibuyit web site employe purchas code approv invoic item onlin thank david origin messag day misti sent thursday may 3 pm becton pam brown sarah cameron marlen carter carol coffey jr jim davi angel dawson brian east layni frederick kristi hanslip david hardi staci hardi trey harri paula helton susan killen faith lamb marni leschber edi long lindsay mayeux cassandra orsak susi patterson grant pierc jodi schwertner brian vandor david varga hope vu nanci h washington deanna wolf stephen ibuyit user set ibuyit team tri get complet list approv requestor thi program team pleas send follow name approv team head cc owner etc name requestor admin anyon would order cost center ibuyit team want keep number requestor approv limit team need one approv everi requestor pre approv limit transact approv requir go system approv transact exceed limit order transact complet unfortun need thi inform soon possibl monday afternoon latest pleas feel free call ani question thank misti x,0
1497,2175,mec mark steve comment ha mani merit think stinson gibner grant masson physic ph help identifi academ industri sourc valid claim hand even guest wrong factor time estim technolog develop bring technolog revolut enorm potenti payoff make sens stay close explor potenti invest opportun vinc steven j kean ee 05 pm mark lay cc rex shelbi enron commun enron commun mike mcconnel vinc j kaminski philipp bibi kenneth lay corp enron enron fabricio soar mec think would use verifi view realli onli year commerci product ideal could get confirm someon familiar technolog without ani financi interest success technolog pitch sound good know enough recogn potenti shortcom want feel comfort feel thi real would happi team spend time rex shelbi enron commun enron commun steven j kean ee ee mike mcconnel vinc j kaminski philipp bibi cc kenneth lay corp enron enron fabricio soar mec thank particip yesterday meet spoke harvey jim meet took speed market comment heart opportun enron particip mec earli develop compani seem one thing want one thing also want peopl would appreci thought comment possibl creat small team could work directli mec part potenti invest strateg relationship given resourc constraint thi would like part organ see greatest strateg impact mec develop mark x,0
1498,2177,fwd latest roster rice let tri thi pam date wed mar 16 vinc j kaminski enron com pamela vand krol castro latest roster rice latest roster mgmt let know need list e mail address ani discrep address thank help pam doc,0
1499,2181,martin lin norma thank messag approv vinc norma villarr 08 pm vinc j kaminski cc grant masson martin lin per voic mail vinc martin lin offer letter provid thursday august howev concern wa share regard retent bonu origin discuss therefor base hi phd market inform abl offer base salari k retent bonu discu retent bonu begin hi manag role group would like discu pleas feel free call otherwis pleas approv salari structur base bonu thank norma villarr x,0
1500,2182,fw energi book promot thank origin messag vinc j kaminski enron com juli cc vinc j kaminski enron com sent saturday march 1 fw energi book promot juli shall track fiona may vacat vinc juli 03 pm pleas respond juli vincejkaminski cc fw energi book promot hi vinc sent attach enron approv fiona grant heard back contract sign state need seek approv enron want use compani name someon els direct request hope well juli origin messag juli fiona grant enron com sent thursday march 5 pm energi book promot fiona attach letter go sent univers promot energi deriv book allow mention associ enron corp pleas see attach check everi time would like use enron corp advertis book usual follow similar format thank juli lacima group see attach file cover letter book brochur doc,0
1501,2183,forward oil price john extract curv databas thank vinc john l nowlan 07 vinc j kaminski cc forward oil price vinc would problem give number number forward would someon group need help vinc j kaminski 04 pm john l nowlan cc vinc j kaminski stefan jorg gobel fra forward oil price john forward request jen gave past forward oil curv approv greg whalley academ posit thi request vinc forward vinc j kaminski 04 pm jen gobel enron 12 pm vinc j kaminski cc forward oil price vinc discuss phone send request receiv prof buehler prof buehler head faculti financ mannheim univers germani current write studi hedg strategi led metallgesellschaft debacl thi studi would like get forward oil price form u forward oil price wti cush deliveri point time period juli decemb remain contract durat one ten year would ideal get thi data daili basi weekli monthli data help well cours sinc mannheim univers among enron tier one recruit univers germani would great could help data thank lot help jen korn uni mannheim de 11 jen gobel enron com cc daten sehr geehrter herr goebel bezugnehmend auf ihr heutig telefongespraech mit herrn prof buehler hat mich prof buehler gebeten ihnen genauer darzustellen welch daten idealerweis fuer unser studi benoetigt wuerden zunaechst zum hintergrund wir sind auf enron gestossen weil eduardo schwartz einer seiner arbeiten die folgend datenquel angibt addit publicli avail futur data describ abov purpos thi studi enron capit trade resourc made avail proprietari histor forward price curv data ten forward price use estim rang matur two month nine year dy laesst un annehmen da enron bestimmt daten verfuegbar hat nun zum idealen datensatz forwardoelpreis besten wti mit lieferung cush fuer restlaufzeiten zwischen einem und zehn jahren fuer den zeitraum juli bi dezemb dabei waer ein hohe datenfrequenz ideal taeglich ansonsten woechentlich oder monatlich zusaetzlich waeren auch spotpreis fuer wti mit lieferung cush nuetzlich dies idealen datenanforderungen werden sich vermutlich nicht erfuellen lassen jedoch waer un auch schon geholfen wenn ein kuerzer zeitraum oder ein niedriger datenfrequenz vorlaeg wir waernen ihnen sehr dankbar wenn sie erfahrung bringen koennten inwiefern solch daten von enron zu erhalten sind herzlichen dank fuer ihr mueh und best gruess olaf korn p bei rueckfragen stehe ich ihnen jederzeit gern zur verfuegung dr olaf korn univers mannheim chair financ mannheim germani tel fax e mail korn uni mannheim de,0
1502,2185,new document vinc latest set interview note well latest version paper work thi afternoon send updat version talk later tomorrow friday john enron transform paperl doc doc john martin carr p collin chair financ financ depart baylor univers po box waco tx 254 offic fax j martin baylor edu web http hsb baylor edu html martinj home html,0
1503,2186,action learn project enron tour christi let meet discu thi project need inform way shall meet bob westbrook wednesday discu unrel issu vinc christi patrick 12 cmiller rice edu cindi derecskey corp enron enron michael b rosen steven j kean na enron enron vinc j kaminski grwhit rice edu westbro rice edu mark palmer corp enron enron cc action learn project enron tour hi carri wa great meet dean whitak last friday well mr westbrook discuss submit action learn program materi vinc kaminski manag director risk analysi corpor research follow hi recommend project propos next week also discuss univers affair team set faculti tour readi sooner better love get pretti immedi ani event befor recept end month cindi derecskey group email prepar set tour look forward continu develop multipl potenti dynam enron rice relationship thank christi p thank much crystal rice owl particip judg rice invit case competit wa pleasur inde forward christi patrick 12 carri miller 12 pm christi patrick enron com cc grwhit rice edu westbro rice edu action learn project enron tour christi enjoy visit last week jone school thank take time come see u want follow regard action learn project program enron tour hope enron part program pleas let know help make thi happen look program full befor deadlin decemb lst also happi help organ group tour enron particip alp program januari februari might good time put someth togeth key faculti alp team let know thought mani thank continu support jone school look forward hear soon carri carri chamberlin miller director mba program jess h jone graduat school manag rice univers main street houston texa phone fax e mail cmiller rice edu http www ruf rice edu jg,0
1504,2187,file houston hi tri retriev analysi wa houston veri imporat get file asap need continu correl analysi uk power ga desk put request resolut center houston tri get back would like know anyon ha ani suggest wa told file thi folder period delet think tanya copi file know like store thank advanc kirste,0
1505,2188,tiger eval attach tiger host understand host problem access databas complet tiger team evalu apolog difficulti attach form conveni pleas feel free return electron fax thank time donna piazz program director field applic project wharton school univ pennsylvania fax fap manag wharton upenn edu piazz wharton upenn edu tiger team host evalu doc,0
1506,2189,sddp vinc send one manual perhap paper sddp tom vinc j kaminski 10 tom halliburton corp enron enron cc vinc j kaminski sddp tom send info regard sddp john vinc forward vinc j kaminski 10 vinc j kaminski 06 pm brien john enron cc vinc j kaminski sddp john shall e mail inform sddp houston vinc brien john 01 vkamin enron com cc sddp vincent kindli suggest email regard inform sddp system sure got abbrevi correct someth current use south america present wa veri interest inform kind regard john brien manag treasuri risk manag snowi hydro trade pti ltd level bligh hous bligh street sydney nsw,0
1507,2191,happi thanksgiv hello vinc happi thanksgiv per talk master list total return swap deal give shot compil everyth spreadsheet trigger event pleas advis whether help thank li,0
1508,2194,extrem valu theori appli weathet dear vinc grant current review erec refer evt applic get back shortli point regard use evt trader electr weather benefit evt cheer christian christian werner enron develop enron develop cc extrem valu theori appli weathet christian knowledg research group examin evt primarili context valu risk calcul look evt power becaus date focuss shorter term fundament forecast price excurs e given tomorrow load forecast expect plant dispatch attempt predict line becom constrain system react allevi constraint would interest thought evt would benefit trader howev far weather go would expect weather desk use evt level clearli talk joe hrgovcic researhc chap attach weather desk accur assess cheer grant,0
1509,2195,fw wharton resum submiss summer intern kristin ye would like veri much summer intern take ino group vinc enron north america corp kristin gandi enron 04 pm vinc j kaminski cc fw wharton resum submiss summer intern vinc tell candid part program gener offer letter soon know thi inform thank kristin vinc j kaminski 01 pm kristin gandi na enron enron cc jeffrey shankman vinc j kaminski fw wharton resum submiss summer intern kristin kim member tiger team interest summer internship enron shall glad take vinc forward vinc j kaminski 01 pm kim whitsel 12 cc fw wharton resum submiss origin messag kim whitsel mailto kimberli whitsel wgo wharton upenn edu sent friday decemb 6 pm kristin gandi enron com wharton resum submiss summer posit wharton schedul kim whitsel enron cover letter doc kim whitsel wharton resum doc,0
1510,2196,kwi user group david regret inform unabl attend confer due previou commit would consid speaker form london offic vinc david warwick 09 vinc j kaminski enron com cc kwi user group vinc ani thought thi david origin messag vinc j kaminski enron com mailto vinc j kaminski enron com sent april 21 djw kwi com cc vinc j kaminski enron com vkaminski aol com kwi user group david thank invit shall check schedul monday get back regard confer hope veri happi easter vinc david warwick 04 pm vinc j kaminski enron com cc kwi user group dear vinc pleas may reintroduc met last year sydney eprm confer compani kwi sponsor chair session spoke may rememb compani kwi one world lead provid system kw consult energi trade risk manag client worldwid includ mani world lead energi compani enron unfortun north america tva ontario power cinergi bonnevil power europ enel atel electrabel edf nordic vattenfal fortum sydkraft statkraft birka energi norsk hydro year stage kwi user forum day event attend lead trade risk staff client last year deleg agenda primarili focu issu surround risk manag energi sector agenda compris keynot present burn risk issu industri lead energi speaker practic workshop focuss around use softwar thi year event luxuri hotel wonder spanish citi barcelona run even sunday septemb th tuesday septemb th main confer dinner monday even alway memor event thi year lead barcelona restaur preced bu tour citi stop pre dinner drink would like invit make open keynot address highlight confer could gener energi risk relat topic gener insight secret enron continu success energi market thought futur develop energi market commod relat bandwidth etc worldwid obvious would cover delag cost includ accomod food drink mani user energi sector lead risk thinker sure would enjoy meet exchang view pleas let know abl accept invit best regard david warwick market dierctor co founder,0
1511,2198,mr big shot vinc pleas saw name manag director promot list last januari say nice guy finish last announc folder thi time wait catch enough send thi messag guess stranger scenario noth stochast simpli best betti,0
1512,2199,seminar seri mug barbara think make valid point e mail latest design sent look fine meet approv thank marg barbara ostdiek 04 pm marg nadaski cc seminar seri mug pm wrote barbara vinc kaminski forward artwork mug work seminar seri review comment public relat wonder might abl incorpor enron logo design could pleas contact advis thi possibl tri use enron logo rice univers seal work seem problem first wa color mug black metal gold text introduc color wa distract admiss depart us black gold mug quit stun seem go financ wa motiv second problem wa logo themselv even made sens gold made design busi lot appeal word mug clean linear look final think lack compani compet busi school logo increas chanc academ come present work workshop display thi mug desk shelf think mug look quit stun think display financ term make interest convers piec never seen anyth like academ let alon financ think enron sponsorship seminar seri get notic peopl follow interest mug say thi thi come hope thi version accept first shot thi pleas advis barbara ostdiek,0
1513,2200,vacat shirley problem pleas coordin kevin anita vinc shirley crenshaw 03 pm vinc j kaminski cc vacat vinc would like take next wednesday th vacat day alright thank shirley,0
1514,2202,follow meet wharton hi christi telephon number ebl safe trip shirley christi patrick 10 pm shirley crenshaw cc vinc j kaminski follow meet wharton shirley unless flight chang call cell phone number shall dial thank christi,0
1515,2203,light switch eb dolor vinc said go ahead health need eb co rc thank prompt respons great day shirley dolor sustaita 09 shirley crenshaw cc light switch eb f pleas read dolor forward dolor sustaita epsc 09 enron properti servic corp charl upshaw 08 dolor sustaita epsc cc light switch eb approx dolor sustaita 02 pm shirley crenshaw charl upshaw epsc cc light switch eb charl help cost estim dolor forward dolor sustaita epsc 02 pm shirley crenshaw 08 pat scarborough epsc dolor sustaita epsc cc vinc j kaminski kevin g moor william smith corp enron enron light switch eb good morn maureen raymond castaneda offic ebl ha terribl migrain headach made wors light would like get price switch instal room remov light bulb said may complet answer problem one may see request replac think answer expens would switch instal pleas let know co rc thank shirley,0
1516,2204,tiger team mr bayn attach updat document need anyth els pleas let know,0
1517,2205,hi vinc alway enjoy dinner alway interest per recommend last night receiv note sent andi fastow fit schedul sheridan would appreci attend confer confer dinner recept also would like particip saturday onli possibl well whatev might work regard dave prof david ikenberri jone graduat school manag rice univers,0
1518,2206,resum wichai narongwanich wa abl retriev hi resum pleas print hard copi file,0
1519,2207,christma basket christma basket order order sever basket individu earth sat freez noti smith barney group basket rodney key matt rodger charli noti jon davi move team phillip randl chri hyde harvey frees facliti iain russel darren prager telephon servic mari martinez robert knight dept trina william daniel hornbuckl todd butler pamela ford ozarka maryam golnaraghi special basket greg whalley richard week ani question pleas contact kevin moor request contact kevin moor price inform contact kevin moor pleas also need ani assist christma card let know thank kevin moor,0
1520,2209,new pc shirley ok vinc forward vinc j kaminski 12 pm alex huang enron 08 shirley crenshaw cc vinc j kaminski grant masson new pc hi shirley would like request new pc current pc quit old enough memori twice ran memori peopl come clean suggest either get new hard drive new pc given dell ha pentiumc iii processor mhz market would like request pc process mhz higher level thank veri much best alex,0
1521,2210,present faculti student berkeley vinc pleas feel free also call jeff dasovich san fransisco offic ha veri involv california market discuss present befor ferc dure field hear know prof meet ha great insight posit jeff also attend berkeley undergrad attend b school even thank jim steff forward jame steff ee 09 steven j kean enron 09 sent steven j kean enron maureen mcvicker na enron enron jame steff ee ee elizabeth linnel na enron enron cc vinc j kaminski present faculti student berkeley maureen pleas send vinc california testimoni talk point present jeff skill nation press club eliz keep vinc distribut list document gener repond california situat forward steven j kean na enron 09 vinc j kaminski 01 pm steven j kean na enron enron cc charlen jackson corp enron enron celest robert vinc j kaminski ashley baxter corp enron enron present faculti student berkeley steve lead recruit univers california berkeley enron analyst associ program contact sever friend work berkeley receiv invit one make present weekli faculti seminar dept industri engin oper research student faculti member busi school also invit berkeley gener depart industri engin oper research particular import center academ research electr market oren work veri close severin borenstein present focu analyst associ program shall also opportun discu power market california expect mani question befor mani expert veri import shape public opinion regulatori agenda pleas let know group could help prepar thi present present enron point view effect way vinc fyi name friend invit shmuel oren professor dept industri engin oper research etcheverri hall univers california berkeley ca,0
1522,2211,power crisi west tim belden offic refer ha grant masson replac origin messag vinc j kaminski enron com mailto vinc j kaminski enron com sent monday novemb 11 niam infocastinc com power crisi west nia pleas contact tim belden portland offic hi phone number vinc nia mansel 12 pm vkamin enron com cc power crisi west dear vinc spoke briefli yesterday regard grant masson inform longer enron employe also inform grant ha yet replac inquir becaus infocast would like enron repres speak upcom confer entitl power crisi west statu certainli go excit confer due controversi surround situat san diego kind regard nia mansel infocast confer manag ext fax niam com see attach file power crisi west invit doc,0
1523,2213,confer monetari polici new economi maureen ok vinc maureen raymond 05 pm vinc j kaminski gari hickerson cc confer monetari polici new economi would like attend follow confer monetari polici new economi octob th washington dc thi topic annual confer monetari polici fed chairman alan greenspan keynot speaker also former fed vice chairman manuel johnson mani promin monetari economist attend particip debat u monetari polici cost confer washington could also arrang meet iif economist largest invest exposur addit could interview mark giancola possibl candid john hopkin school advanc intern studi group regard maureen,0
1524,2215,ca henwood engag badri event dpc sign contract would need make indian tax effici pleas suggest structur claus inform requir need pay withhold tax need info scope work contempl talk wade neil sandeep regard mohan sandeep kohli 07 wade cline enron develop enron develop mohan gurunath cc stinson gibner vinc j kaminski bruce lundstrom enron develop enron develop bonni nelson enron develop enron develop lauren haggeti ca henwood engag wade mohan pleas find last draft copi henwood consult agreement need sign thi asap violat ene polici see draft agreement made enron mind even though left compani name blank agreement mohan last spoke friday go explor tax aspect dpc sign compani pleas tell u work separ wade may need consid dpc lender may look upon inform emerg thi studi whether want lender domain base may want decid whether thi need eipl ene houston dpc could also version ene houston sign contract behalf dpc pleas let know decid proceed accordingli would like someon eipl dpc sign contract pleas let know sign author suspect even could sign behalf dpc ene houston wednesday sign time assign someon sign regard sandeep forward sandeep kohli enron develop 06 lauren hagerti 01 bonni nelson enron develop enron develop cc bruce lundstrom enron develop enron develop sandeep kohli enron develop enron develop stinson gibner vinc j kaminski ca henwood engag suspect enron india llc would entiti use howev anyon tax involv thi need get someon loop lauren hagerti enron india eb asia three allen center room houston texa phone fax bonni nelson 11 stinson gibner bruce lundstrom enron develop enron develop lauren cc vinc j kaminski sandeep ca henwood engag stinson pleas find attach revis version draft consult agreement henwood fyi attach clean version one mark toshow chang last draft sent pleas let know ani question comment agreement recent chang statu henwood still want engag timefram work date draft may need correct bruce lauren pleas advis enron entiti parti thi consult agreement thank bonni,0
1525,2216,g energi pleas let know send legal track progress thank stinson lain borgman enron 03 pm stinson gibner cc g energi stinson attach final version sofwar licens agreement prior ani signatur place document enron need send document legal counsel hi sign initi lain,0
1526,2217,ppi index short term model forward zimin lu 01 pm anjam ahmad 04 pm martina angelova lon trena mcfarland lon cc dale surbey lon stinson gibner zimin lu vinc j kaminski ppi index short term model hi martina believ forecast accur reflect thi pleas see graph model realli need rpi curv link moment copi number forward becaus auto regress error term veri import run model forward reason confid mention think realli run thi model month fact think run month blend next month long term model hope fix long term one new insight regard anjam x pllu dzcv,0
1527,2218,loan pc charlott confirm today colleagu stuart x arrang cpu remov pleas call ani question thank martina x vinc j kaminski 15 charlott baldock lon cc vinc j kaminski anjam ahmad lon martina angelova lon loan pc charlott back houston pleas contact anjam ahmad martina angelova abl help vinc kaminski charlott baldock 05 vinc j kaminski cc loan pc vinc confirm return loan pc support today pleas thank charlott,0
1528,2220,wharton busi plan competit hi ann wharton tuesday th perhap get togeth discu thi sometim later afternoon doe schedul look like thank christi forward christi patrick 10 stamer ann 03 pm christi patrick enron com cc wharton busi plan competit dear christi thank voic mail thing move along nice competit phase ii deadlin wa today hope statist next week attach statist phase file list way enron could involv let know enron would interest particip want start list sponsor would realli good could get logo also doe enron wish judg phase iii ventur fair vf phase iii would mail judg full blown busi plan rank anticip thi take afternoon vf would need judg present entir day vf invit onli anticip student ventur capitalist busi entrepreneur faculti vf held philadelphia april th vf provid opportun sponsor foot tabl exhibit materi hand need know wish use exhibit space plan provid semi finalist team one one mentor enron interest would day commit might opportun workshop univers commun would enron interest particip someth like thi look forward work make thi year bpc success thank sincer ann stamer ann stamer wharton busi plan competit wharton entrepreneuri program wharton school vanc hall spruce street philadelphia pa 215 direct offic fax stamer wharton upenn edu phase ioverview doc,0
1529,2221,pjm ftr meet thi thursday ftr team pre bid meet arrang follow locat eb date thursday time pm cdt breakfast provid lunch sandwich thank,0
1530,2222,visit enron octob team key execut enron campu th octob purpos meet key staff faculti learn school firm gain greater presenc includ thi group vinc kaminski director research christi patrick vp univers relat mike rosen director univers affair group develop propos agenda visit pleas review confirm avail meet one enron team time specifi pleas provid prefer meet locat pleas altern time locat breakfast donna piazz keith weigelt discu tiger team fap project ivi grill inn penn meet raffi amit ian macmillan emili cieri ann stamer discu sol c snider entreprenu center relat program busi plan competit webi th floor confer room vanc hall christi mike hold discuss cara tyler bob bonner pat rose regard recruit process procedur cm confer room broadband execut meet gerri mccartney univers offici discu campu need futur usag project etc vinc meet sid winter refer jone center relat research vinc meet howard kunrueth discu risk manag pm group lunch jerri wind faculti club discu e fellow program pm christi mike meet mike balt discu co brand issu wharton upenn pm attend et confer dinner event pleas confirm willing avail support thi agenda thank help tom,0
1531,2225,workshop thi great news even icbi way around could call today befor p pari time morrow p pari time think right number ani helyett,0
1532,2226,analysi dabhol energi cost jeff forward analysi put togeth sandeep kohli review vinc result attach word document show dabhol energi cost sever cent roughli mw distribut gener ha identifi maharastra thi mw doe includ innumer small gener even wors energi cost excel spreadsheet contain data calcul regard stinson x forward stinson gibner 03 pm sandeep kohli enron develop 02 vinc j kaminski stinson gibner cc vinc stinson pleas find two attach give detail calcul well revis statement made press number small realli reflect true magnitud genset issu take account capit cost genset also focu mani smaller unit oper home commerci establish hope th help regard sandeep,0
